Country,Uri,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release,Released_after_2017,Explicit_false,Explicit_true,album,compilation,single,bolero,boy band,country,dance/electronic,else,funk,hip hop,house,indie,jazz,k-pop,latin,metal,opm,pop,r&b/soul,rap,reggae,reggaeton,rock,trap,syuzhet_norm,bing_norm,afinn_norm,nrc_norm,syuzhet,bing,afinn,nrc,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,n_words,anger_norm,anticipation_norm,disgust_norm,fear_norm,joy_norm,sadness_norm,surprise_norm,trust_norm,negative_norm,positive_norm,anger_norm2,anticipation_norm2,disgust_norm2,fear_norm2,joy_norm2,sadness_norm2,surprise_norm2,trust_norm2,negative_norm2,positive_norm2,negative_bog_jr,positive_bog_jr,Bayes,Negative_Bayes,Neutral_Bayes,Positive_Bayes,LDA_Topic,Celebrate,Desire,Explore,Fun,Hope,Love,Nostalgia,Thug,bing_norm_negative,bing_norm_neutral,bing_norm_positive,Argentina,Australia,Austria,Belgium,Brazil,Canada,Chile,Colombia,Costa Rica,Denmark,Ecuador,Finland,France,Germany,Global,Indonesia,Ireland,Italy,Malaysia,Mexico,Netherlands,New Zealand,Norway,Peru,Philippines,Poland,Portugal,Singapore,Spain,Sweden,Switzerland,Taiwan,Turkey,UK,USA,Popu_max,Top10_dummy,Top50_dummy,Cluster
Poland,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,8201.249999999998,love yourself,Justin Bieber,album,canadian pop,39214943,False,Purpose (Deluxe),2015-11-13,5,19,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,233720,4,pop,1819.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,-1.0,1.0,-1.0,1.3,-1.0,2.0,-4.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,6.0,2.0,392.0,0.0025510204081632,0.0025510204081632,0.0025510204081632,0.0051020408163265,0.0051020408163265,0.0076530612244898,0.0025510204081632,0.0,0.0153061224489796,0.0051020408163265,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.272727272727273,0.0909090909090909,0.0,0.75,0.25,2.0,22.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,0.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/35QZaWQRkmnAVqBF1TLCxQ,5733.950000000003,nancy mulligan,Ed Sheeran,album,pop,71783101,False,÷ (Deluxe),2017-03-03,15,16,0.68,0.852,7,-4.35,1,0.0349,0.117,0.0,0.0866,0.858,101.993,179787,4,pop,1349.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN,28.0,fine china,Future - Juice WRLD,album,atl hip hop,9442830,True,Future & Juice WRLD Present... WRLD ON DRUGS,2018-10-19,3,16,0.6559999999999999,0.542,7,-7.358,1,0.32299999999999995,0.0484,0.0,0.126,0.551,166.111,141587,4,hip hop,757.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-3.3,-5.0,-3.0,-4.0,3.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,8.0,4.0,387.0,0.0077519379844961,0.0,0.0025839793281653,0.0051679586563307,0.0103359173126615,0.0103359173126615,0.0,0.0,0.020671834625323,0.0103359173126615,0.214285714285714,0.0,0.0714285714285714,0.142857142857143,0.285714285714286,0.285714285714286,0.0,0.0,0.666666666666667,0.333333333333333,0.0,13.0,1.0,0.0,0.0,1.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,166,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/5pvVAwQbuFoR7LkcicrKnk,3825.500000000002,obsession,Vice - Jon Bellion,single,chicano rap,18398,False,Obsession (feat. Jon Bellion),2017-03-09,1,1,0.741,0.5589999999999999,10,-7.775,1,0.03,0.00728,0.000971,0.21,0.466,101.999,221983,4,rap,1343.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,0.0,1.0,-1.0,-0.4,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,182.0,0.0,0.0,0.0,0.0054945054945054,0.0054945054945054,0.010989010989011,0.0,0.0,0.0164835164835165,0.010989010989011,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.6,0.4,4.0,4.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,0.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/551xyaSJsg8hILXFq9JdST,25.6,the plan - from the motion picture tenet,Travis Scott,single,rap,13434540,True,"The Plan (From the Motion Picture ""TENET"")",2020-08-22,1,1,0.433,0.443,1,-10.568,0,0.0361,0.0922,0.000293,0.117,0.0363,79.903,185851,3,rap,84.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,169,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/0UTHr20nqVFMoji8xYE9yl,420.35,perfectly wrong,Shawn Mendes,album,canadian pop,29743681,False,Shawn Mendes,2018-05-25,13,14,0.465,0.311,2,-11.748,0,0.0352,0.875,0.0,0.0986,0.311,93.373,212773,4,pop,904.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,1.0,1.0,2.25,0.0,8.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,6.0,254.0,0.0039370078740157,0.0078740157480315,0.0039370078740157,0.0039370078740157,0.0118110236220472,0.0078740157480315,0.0078740157480315,0.0118110236220472,0.0118110236220472,0.0236220472440945,0.0666666666666667,0.133333333333333,0.0666666666666667,0.0666666666666667,0.2,0.133333333333333,0.133333333333333,0.2,0.333333333333333,0.666666666666667,4.0,3.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,5522.350000000001,fuck love,XXXTENTACION - Trippie Redd,album,emo rap,22910410,True,17,2017-08-25,8,11,0.797,0.5329999999999999,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,rap,1177.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0,131.0,0.0,0.0,0.0076335877862595,0.0,0.0152671755725191,0.0152671755725191,0.0,0.0076335877862595,0.0152671755725191,0.0229007633587786,0.0,0.0,0.166666666666667,0.0,0.333333333333333,0.333333333333333,0.0,0.166666666666667,0.4,0.6,0.0,6.0,-1.0,1.0,0.0,0.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ,48.8,electric love,BØRNS,album,electropop,900197,False,Dopamine,2015-10-16,3,11,0.611,0.797,6,-7.627000000000002,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,218107,4,pop,1847.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,-1.0,1.0,1.0,0.1,-1.0,2.0,1.0,2.0,0.0,1.0,3.0,3.0,2.0,2.0,0.0,2.0,3.0,154.0,0.012987012987013,0.0,0.0064935064935064,0.0194805194805195,0.0194805194805195,0.012987012987013,0.012987012987013,0.0,0.012987012987013,0.0194805194805195,0.153846153846154,0.0,0.0769230769230769,0.230769230769231,0.230769230769231,0.153846153846154,0.153846153846154,0.0,0.4,0.6,0.0,6.0,1.0,0.0,0.0,1.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,184,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,3.2,con altura,ROSALÍA - J Balvin - El Guincho,single,r&b en espanol,4214973,False,Con Altura,2019-03-28,1,1,0.882,0.6890000000000001,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,161627,4,r&b/soul,597.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,197,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/4ZJPwET9Jrgpkqi4Vo3Yg8,5429.1500000000015,bad bitch,Bebe Rexha - Ty Dolla $ign,single,dance pop,5754092,True,All Your Fault: Pt. 1,2017-02-16,6,6,0.6559999999999999,0.615,5,-6.252000000000002,1,0.0539,0.0283,0.0,0.234,0.366,139.91,197253,4,pop,1363.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-3.85,-3.0,-19.0,-3.0,4.0,5.0,4.0,5.0,4.0,7.0,0.0,4.0,13.0,10.0,442.0,0.0090497737556561,0.0113122171945701,0.0090497737556561,0.0113122171945701,0.0090497737556561,0.0158371040723982,0.0,0.0090497737556561,0.0294117647058824,0.0226244343891403,0.121212121212121,0.1515151515151519,0.121212121212121,0.1515151515151519,0.121212121212121,0.212121212121212,0.0,0.121212121212121,0.565217391304348,0.4347826086956521,33.0,13.0,1.0,0.0,0.0,1.0,Desire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,1266.1,lights up,Harry Styles,album,pop,10361677,False,Fine Line,2019-12-13,4,12,0.575,0.621,10,-8.165,0,0.032,0.0392,0.0045,0.141,0.27,101.987,172213,4,pop,337.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.25,2.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,146.0,0.0,0.0136986301369863,0.0,0.0,0.0068493150684931,0.0,0.0068493150684931,0.0068493150684931,0.0,0.0068493150684931,0.0,0.4,0.0,0.0,0.2,0.0,0.2,0.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,Celebrate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/1pZdegOXTZ2ftINo3oUuRZ,1638.2,bedroom floor,Liam Payne,single,dance pop,6545211,False,Bedroom Floor,2017-10-20,1,1,0.6779999999999999,0.679,1,-7.093,1,0.0644,0.301,0.000136,0.112,0.218,119.977,188346,4,pop,1121.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,0.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/7HC3sppue0re7HPfo5zscF,91.8,you make me,Avicii,album,big room,18439913,False,True,2013-01-01,2,12,0.586,0.727,6,-4.799,1,0.039,0.00247,0.0107,0.152,0.496,124.99,233347,4,house,2865.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,6.0,8.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,177.6,the scientist,Coldplay,album,permanent wave,27701635,False,A Rush of Blood to the Head,2002-08-08,4,11,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.27700000000004,309600,4,indie,6664.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,1.0,1.0,-0.5,-2.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,153.0,0.0,0.0130718954248366,0.0065359477124183,0.0130718954248366,0.0130718954248366,0.0130718954248366,0.0065359477124183,0.0065359477124183,0.0130718954248366,0.0196078431372549,0.0,0.181818181818182,0.0909090909090909,0.181818181818182,0.181818181818182,0.181818181818182,0.0909090909090909,0.0909090909090909,0.4,0.6,2.0,2.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,110,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,18831.6,im so tired...,Lauv - Troye Sivan,single,pop,3587039,False,i'm so tired...,2019-01-24,1,1,0.599,0.733,11,-7.058,1,0.203,0.17600000000000002,0.0,0.242,0.534,102.211,162583,4,pop,660.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-2.1,-1.0,-1.0,-6.0,3.0,0.0,1.0,3.0,1.0,6.0,2.0,0.0,7.0,1.0,284.0,0.0105633802816901,0.0,0.0035211267605633,0.0105633802816901,0.0035211267605633,0.0211267605633803,0.0070422535211267,0.0,0.0246478873239437,0.0035211267605633,0.1875,0.0,0.0625,0.1875,0.0625,0.375,0.125,0.0,0.875,0.125,1.0,28.0,1.0,0.0,0.0,1.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/1VdZ0vKfR5jneCmWIUAMxK,1891.1500000000003,the a team,Ed Sheeran,album,pop,71783101,False,+,2011-09-09,1,12,0.642,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.407,84.99600000000002,258373,4,pop,3345.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.05,-3.0,-1.0,-1.0,1.0,4.0,2.0,4.0,4.0,2.0,1.0,3.0,5.0,4.0,280.0,0.0035714285714285,0.0142857142857143,0.0071428571428571,0.0142857142857143,0.0142857142857143,0.0071428571428571,0.0035714285714285,0.0107142857142857,0.0178571428571429,0.0142857142857143,0.0476190476190476,0.19047619047619,0.0952380952380952,0.19047619047619,0.19047619047619,0.0952380952380952,0.0476190476190476,0.142857142857143,0.555555555555556,0.444444444444444,0.0,7.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,0.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/0rrfXLr1p1yxsUy7LrKoYT,563.1,mutual,Shawn Mendes,album,canadian pop,29743681,False,Shawn Mendes,2018-05-25,12,14,0.917,0.474,11,-6.694,0,0.156,0.259,0.0,0.133,0.8009999999999999,115.053,148360,4,pop,904.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/7GfhZZq8plOVTeqsDMbftc,234.95,higher higher,Justin Timberlake,album,dance pop,9849964,False,Man of the Woods,2018-02-02,5,16,0.6579999999999999,0.62,6,-6.634,0,0.0517,0.149,1.22e-05,0.157,0.522,89.955,258507,4,pop,1016.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,-1.0,1.0,1.0,2.8,-1.0,3.0,3.0,4.0,3.0,3.0,1.0,5.0,2.0,3.0,3.0,5.0,8.0,366.0,0.0109289617486339,0.0081967213114754,0.0081967213114754,0.0027322404371584,0.0136612021857923,0.0054644808743169,0.0081967213114754,0.0081967213114754,0.0136612021857923,0.0218579234972678,0.166666666666667,0.125,0.125,0.0416666666666667,0.208333333333333,0.0833333333333333,0.125,0.125,0.384615384615385,0.615384615384615,0.0,3.0,1.0,0.0,0.0,1.0,Nostalgia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/0ADG9OgdVTL7fgREP75BrZ,1745.2,aint my fault,Zara Larsson,album,dance pop,7920553,False,So Good,2017-03-17,11,15,0.5760000000000001,0.782,6,-4.825,0,0.0296,0.00778,0.0,0.285,0.355,141.153,224031,4,pop,1335.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,-1.0,-1.0,0.0,0.8,-2.0,-4.0,0.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,7.0,7.0,401.0,0.0124688279301746,0.0099750623441396,0.0124688279301746,0.0074812967581047,0.0099750623441396,0.0099750623441396,0.0074812967581047,0.0099750623441396,0.0174563591022444,0.0174563591022444,0.15625,0.125,0.15625,0.09375,0.125,0.125,0.09375,0.125,0.5,0.5,4.0,12.0,1.0,0.0,0.0,1.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2,3700.000000000002,graveyard,Halsey,single,dance pop,12622150,False,Graveyard,2019-09-13,1,1,0.667,0.583,11,-5.127000000000002,0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,181806,4,pop,428.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-2.65,-1.0,-7.0,-2.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,82.0,0.0365853658536585,0.0121951219512195,0.024390243902439,0.0365853658536585,0.0121951219512195,0.0365853658536585,0.0121951219512195,0.0121951219512195,0.0365853658536585,0.0121951219512195,0.2,0.0666666666666667,0.133333333333333,0.2,0.0666666666666667,0.2,0.0666666666666667,0.0666666666666667,0.75,0.25,0.0,0.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU,952.0,post malone,Sam Feldt - RANI,single,dance pop,563855,False,Magnets EP,2019-05-24,5,5,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.6509999999999999,107.356,174444,4,pop,540.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,123,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/4bb94wZVF1cX66vQjNeJTX,171.85,a sweeter place,Selena Gomez - Kid Cudi,album,dance pop,23289724,False,Rare,2020-01-10,13,13,0.583,0.777,10,-6.9910000000000005,0,0.185,0.109,0.000509,0.108,0.31,190.054,263306,4,pop,309.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,-1.0,-1.0,1.55,0.0,-1.0,-1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,113.0,0.0088495575221238,0.0088495575221238,0.0,0.0088495575221238,0.0176991150442478,0.0265486725663717,0.0176991150442478,0.0088495575221238,0.0265486725663717,0.0176991150442478,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.181818181818182,0.272727272727273,0.181818181818182,0.0909090909090909,0.6,0.4,0.0,2.0,1.0,0.0,0.0,1.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy,1120.8000000000004,last hurrah,Bebe Rexha,single,dance pop,5754092,False,Last Hurrah,2019-02-15,1,1,0.514,0.618,11,-4.585,0,0.0317,0.175,0.0,0.117,0.401,84.259,150333,4,pop,638.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,106,0.0,0.0,english speaking and nordic
Poland,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,21185.25,old town road - remix,Lil Nas X - Billy Ray Cyrus,single,country rap,3624644,False,7 EP,2019-06-21,1,8,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,157067,4,rap,512.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,1.0,1.0,english speaking and nordic
Poland,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,22521.3,alone,Alan Walker,single,electro house,24925809,False,Alone,2016-12-02,1,3,0.6759999999999999,0.929,10,-3.194,1,0.0458,0.18600000000000005,0.000405,0.121,0.157,97.019,161200,4,house,1434.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-2.6,-2.0,-7.0,-3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,124.0,0.0080645161290322,0.0,0.0,0.0080645161290322,0.0,0.0161290322580645,0.0,0.0,0.0241935483870968,0.0,0.25,0.0,0.0,0.25,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1.0,1.0,english speaking and nordic
